date,price
2019-02-27,342.45
2019-02-28,351.93
2019-03-01,355.23
2019-03-04,339.72
2019-03-05,354.84
2019-03-06,355.65
2019-03-07,358.23
2019-03-08,359.63
2019-03-11,352.43
2019-03-12,354.04
2019-03-13,353.92
2019-03-14,353.62
2019-03-15,360.81
2019-03-18,364.42
2019-03-19,367.29
2019-03-20,368.43
2019-03-21,363.12
2019-03-22,365.35
2019-03-25,356.48
2019-03-26,357.71
2019-03-27,369.13
2019-03-28,368.63
2019-03-29,375.0
2019-04-01,377.86
2019-04-02,434.07
2019-04-03,473.22
2019-04-04,436.54
2019-04-05,458.21
2019-04-08,475.14
2019-04-09,476.12
2019-04-10,492.57
2019-04-11,456.38
2019-04-12,454.78
2019-04-15,448.09
2019-04-16,465.34
2019-04-17,468.99
2019-04-18,477.06
2019-04-19,476.25
2019-04-22,479.75
2019-04-23,492.36
2019-04-24,473.1
2019-04-25,477.53
2019-04-26,449.85
2019-04-29,453.76
2019-04-30,464.78
2019-05-01,468.4
2019-05-02,474.92
2019-05-03,499.3
2019-05-06,502.49
2019-05-07,506.84
2019-05-08,507.13
2019-05-09,516.27
2019-05-10,539.44
2019-05-13,651.92
2019-05-14,654.76
2019-05-15,705.89
2019-05-16,688.85
2019-05-17,622.37
2019-05-20,677.09
2019-05-21,694.99
2019-05-22,686.3
2019-05-23,667.73
2019-05-24,696.3
2019-05-27,765.49
2019-05-28,759.48
2019-05-29,761.37
2019-05-30,750.18
2019-05-31,736.11
2019-06-03,742.8
2019-06-04,659.29
2019-06-05,678.73
2019-06-06,661.89
2019-06-07,693.55
2019-06-10,695.78
2019-06-11,692.03
2019-06-12,713.56
2019-06-13,718.99
2019-06-14,726.7
2019-06-17,798.45
2019-06-18,776.48
2019-06-19,785.83
2019-06-20,810.64
2019-06-21,846.97
2019-06-24,914.44
2019-06-25,940.52
2019-06-26,1102.4
2019-06-27,880.47
2019-06-28,983.62
2019-07-01,840.26
2019-07-02,873.54
2019-07-03,907.1
2019-07-04,941.38
2019-07-05,893.99
2019-07-08,970.57
2019-07-09,980.35
2019-07-10,936.51
2019-07-11,897.29
2019-07-12,901.91
2019-07-15,827.52
2019-07-16,738.07
2019-07-17,748.59
2019-07-18,809.9
2019-07-19,798.17
2019-07-22,778.55
2019-07-23,784.81
2019-07-24,752.44
2019-07-25,762.85
2019-07-26,770.09
2019-07-29,735.17
2019-07-30,747.85
2019-07-31,773.39
2019-08-01,791.93
2019-08-02,797.53
2019-08-05,883.32
2019-08-06,872.84
2019-08-07,877.49
2019-08-08,858.6
2019-08-09,866.77
2019-08-12,848.94
2019-08-13,816.23
2019-08-14,752.78
2019-08-15,750.37
2019-08-16,775.73
2019-08-19,794.06
2019-08-20,793.51
2019-08-21,750.49
2019-08-22,758.46
2019-08-23,775.05
2019-08-26,762.52
2019-08-27,753.25
2019-08-28,711.72
2019-08-29,701.52
2019-08-30,706.6
2019-09-02,747.4
2019-09-03,776.47
2019-09-04,778.15
2019-09-05,762.37
2019-09-06,751.19
2019-09-09,757.32
2019-09-10,736.06
2019-09-11,738.49
2019-09-12,754.28
2019-09-13,747.22
2019-09-16,749.17
2019-09-17,771.61
2019-09-18,770.18
2019-09-19,774.88
2019-09-20,765.91
2019-09-23,737.75
2019-09-24,636.58
2019-09-25,622.89
2019-09-26,605.57
2019-09-27,598.31
2019-09-30,621.79
2019-10-01,622.5
2019-10-02,620.68
2019-10-03,610.9
2019-10-04,617.1
2019-10-07,622.53
2019-10-08,617.35
2019-10-09,651.42
2019-10-10,647.65
2019-10-11,627.21
2019-10-14,633.1
2019-10-15,618.63
2019-10-16,602.04
2019-10-17,611.53
2019-10-18,603.8
2019-10-21,620.44
2019-10-22,617.24
2019-10-23,567.01
2019-10-24,570.34
2019-10-25,652.47
2019-10-28,703.13
2019-10-29,695.78
2019-10-30,692.38
2019-10-31,692.94
2019-11-01,688.0
2019-11-04,710.62
2019-11-05,705.68
2019-11-06,702.35
2019-11-07,691.62
2019-11-08,665.72
2019-11-11,662.23
2019-11-12,666.61
2019-11-13,663.96
2019-11-14,655.96
2019-11-15,640.73
2019-11-18,620.55
2019-11-19,612.58
2019-11-20,610.88
2019-11-21,571.68
2019-11-22,552.12
2019-11-25,537.04
2019-11-26,535.96
2019-11-27,566.55
2019-11-28,567.75
2019-11-29,578.83
2019-12-02,546.07
2019-12-03,546.82
2019-12-04,540.46
2019-12-05,551.43
2019-12-06,554.6
2019-12-09,544.39
2019-12-10,537.83
2019-12-11,534.76
2019-12-12,541.27
2019-12-13,541.08
2019-12-16,508.11
2019-12-17,483.03
2019-12-18,522.38
2019-12-19,522.09
2019-12-20,527.27
2019-12-23,539.11
2019-12-24,526.98
2019-12-25,527.1
2019-12-26,528.62
2019-12-27,527.02
2019-12-30,532.78
2019-12-31,523.93
2020-01-01,530.4
2020-01-02,509.33
2020-01-03,538.09
2020-01-06,560.83
2020-01-07,599.78
2020-01-08,585.92
2020-01-09,569.73
2020-01-10,593.68
2020-01-13,600.26
2020-01-14,647.72
2020-01-15,657.73
2020-01-16,651.71
2020-01-17,664.77
2020-01-20,648.5
2020-01-21,653.67
2020-01-22,648.39
2020-01-23,623.97
2020-01-24,632.42
2020-01-27,670.98
2020-01-28,676.42
2020-01-29,699.28
2020-01-30,717.19
2020-01-31,697.33
2020-02-03,703.17
2020-02-04,694.18
2020-02-05,736.27
2020-02-06,746.43
2020-02-07,744.96
2020-02-10,754.45
2020-02-11,788.53
2020-02-12,812.67
2020-02-13,798.62
2020-02-14,817.48
2020-02-17,751.18
2020-02-18,799.24
2020-02-19,792.03
2020-02-20,745.19
2020-02-21,756.42
2020-02-24,746.93
2020-02-25,722.69
2020-02-26,677.93
2020-02-27,686.39
2020-02-28,664.23
2020-03-02,686.83
2020-03-03,670.57
2020-03-04,668.58
2020-03-05,701.24
2020-03-06,704.71
2020-03-09,599.28
2020-03-10,608.2
2020-03-11,597.36
2020-03-12,454.85
2020-03-13,410.59
2020-03-16,379.71
2020-03-17,405.53
2020-03-18,403.3
2020-03-19,470.99
2020-03-20,462.64
2020-03-23,470.93
2020-03-24,502.36
2020-03-25,493.56
2020-03-26,497.38
2020-03-27,498.82
2020-03-30,478.47
2020-03-31,485.37
2020-04-01,466.22
2020-04-02,508.91
2020-04-03,509.88
2020-04-06,553.83
2020-04-07,555.43
2020-04-08,562.02
2020-04-09,555.61
2020-04-10,525.87
2020-04-13,518.45
2020-04-14,528.2
2020-04-15,513.46
2020-04-16,536.88
2020-04-17,542.9
2020-04-20,520.29
2020-04-21,529.34
2020-04-22,547.41
2020-04-23,578.95
2020-04-24,578.51
2020-04-27,590.53
2020-04-28,593.67
2020-04-29,666.69
2020-04-30,667.17
2020-05-01,661.02
2020-05-04,665.35
2020-05-05,668.87
2020-05-06,687.83
2020-05-07,729.04
2020-05-08,734.93
2020-05-11,644.38
2020-05-12,651.74
2020-05-13,675.5
2020-05-14,707.24
2020-05-15,681.9
2020-05-18,716.04
2020-05-19,711.19
2020-05-20,702.93
2020-05-21,667.52
2020-05-22,680.27
2020-05-25,665.3
2020-05-26,654.0
2020-05-27,678.76
2020-05-28,700.18
2020-05-29,698.35
2020-06-01,718.42
2020-06-02,712.51
2020-06-03,719.71
2020-06-04,734.04
2020-06-05,729.73
2020-06-08,726.53
2020-06-09,728.82
2020-06-10,739.85
2020-06-11,691.84
2020-06-12,705.3
2020-06-15,702.24
2020-06-16,706.56
2020-06-17,694.88
2020-06-18,698.32
2020-06-19,691.5
2020-06-22,715.02
2020-06-23,719.57
2020-06-24,693.39
2020-06-25,692.87
2020-06-26,684.73
2020-06-29,680.35
2020-06-30,677.69
2020-07-01,687.25
2020-07-02,671.6
2020-07-03,675.13
2020-07-06,696.28
2020-07-07,692.02
2020-07-08,711.59
2020-07-09,693.09
2020-07-10,694.34
2020-07-13,691.73
2020-07-14,696.83
2020-07-15,688.51
2020-07-16,682.68
2020-07-17,685.57
2020-07-20,685.61
2020-07-21,703.61
2020-07-22,705.04
2020-07-23,729.74
2020-07-24,733.07
2020-07-27,826.28
2020-07-28,840.48
2020-07-29,855.23
2020-07-30,854.4
2020-07-31,873.53
2020-08-03,902.12
2020-08-04,886.23
2020-08-05,916.34
2020-08-06,932.6
2020-08-07,896.92
2020-08-10,926.45
2020-08-11,888.93
2020-08-12,902.8
2020-08-13,902.55
2020-08-14,941.0
2020-08-17,976.76
2020-08-18,947.2
2020-08-19,913.05
2020-08-20,931.76
2020-08-21,912.74
2020-08-24,919.27
2020-08-25,880.01
2020-08-26,894.6
2020-08-27,874.73
2020-08-28,898.62
2020-08-31,928.99
2020-09-01,960.21
2020-09-02,903.78
2020-09-03,847.13
2020-09-04,836.68
2020-09-07,790.75
2020-09-08,777.95
2020-09-09,803.17
2020-09-10,805.59
2020-09-11,810.82
2020-09-14,832.71
2020-09-15,836.21
2020-09-16,849.59
2020-09-17,855.78
2020-09-18,847.53
2020-09-21,802.89
2020-09-22,803.49
2020-09-23,783.84
2020-09-24,816.13
2020-09-25,827.65
2020-09-28,841.57
2020-09-29,830.56
2020-09-30,827.03
2020-10-01,819.04
2020-10-02,807.16
2020-10-05,826.74
2020-10-06,810.49
2020-10-07,816.28
2020-10-08,836.33
2020-10-09,851.88
2020-10-12,893.29
2020-10-13,879.56
2020-10-14,873.67
2020-10-15,886.64
2020-10-16,865.44
2020-10-19,892.01
2020-10-20,895.65
2020-10-21,953.89
2020-10-22,988.72
2020-10-23,974.05
2020-10-26,973.54
2020-10-27,1017.28
2020-10-28,977.68
2020-10-29,996.32
2020-10-30,993.86
2020-11-02,999.78
2020-11-03,1000.15
2020-11-04,1023.89
2020-11-05,1090.11
2020-11-06,1126.97
2020-11-09,1120.69
2020-11-10,1118.28
2020-11-11,1148.09
2020-11-12,1167.63
2020-11-13,1179.71
2020-11-16,1211.8
2020-11-17,1273.01
2020-11-18,1261.95
2020-11-19,1289.29
2020-11-20,1340.46
2020-11-23,1395.37
2020-11-24,1462.16
2020-11-25,1426.43
2020-11-26,1287.94
2020-11-27,1275.12
2020-11-30,1462.5
2020-12-01,1430.88
2020-12-02,1436.65
2020-12-03,1457.96
2020-12-04,1418.02
2020-12-07,1421.53
2020-12-08,1383.85
2020-12-09,1369.93
2020-12-10,1369.35
2020-12-11,1336.79
2020-12-14,1418.27
2020-12-15,1438.18
2020-12-16,1530.47
2020-12-17,1655.2
2020-12-18,1655.12
2020-12-21,1632.34
2020-12-22,1664.49
2020-12-23,1627.5
2020-12-24,1628.22
2020-12-25,1697.59
2020-12-28,1870.91
2020-12-29,1867.91
2020-12-30,1972.05
2020-12-31,1993.76
2021-01-01,1998.79
2021-01-04,2221.86
2021-01-05,2401.32
2021-01-06,2575.21
2021-01-07,2765.6
2021-01-08,2695.76
2021-01-11,2345.88
2021-01-12,2416.99
2021-01-13,2553.19
2021-01-14,2761.96
2021-01-15,2530.08
2021-01-18,2614.93
2021-01-19,2691.19
2021-01-20,2596.51
2021-01-21,2358.2
2021-01-22,2479.68
2021-01-25,2509.73
2021-01-26,2422.26
2021-01-27,2375.42
2021-01-28,2454.03
2021-01-29,2564.23
2021-02-01,2539.09
2021-02-02,2721.76
2021-02-03,2848.32
2021-02-04,2881.27
2021-02-05,2929.61
2021-02-08,3302.61
2021-02-09,3511.51
2021-02-10,3382.63
2021-02-11,3562.43
2021-02-12,3650.75
2021-02-15,3713.44
2021-02-16,3668.68
2021-02-17,3920.48
2021-02-18,3969.49
2021-02-19,4228.54
2021-02-22,4052.58
2021-02-23,3577.89
2021-02-24,3688.04
2021-02-25,3681.72
2021-02-26,3473.24
2021-03-01,3649.81
2021-03-02,3563.88
2021-03-03,3785.52
2021-03-04,3621.9
2021-03-05,3687.58
2021-03-08,3919.35
2021-03-09,4107.55
2021-03-10,4179.14
2021-03-11,4264.14
2021-03-12,4159.1
2021-03-15,4165.57
2021-03-16,4134.14
2021-03-17,4292.59
2021-03-18,4209.61
2021-03-19,4357.36
2021-03-22,4124.37
2021-03-23,4070.79
2021-03-24,4001.52
2021-03-25,3854.61
2021-03-26,3990.4
2021-03-29,4266.42
2021-03-30,4370.51
2021-03-31,4346.49
2021-04-01,4430.67
2021-04-02,4474.66
2021-04-05,4580.58
2021-04-06,4609.95
2021-04-07,4367.46
2021-04-08,4535.21
2021-04-09,4587.86
2021-04-12,4858.6
2021-04-13,5157.36
2021-04-14,5094.11
2021-04-15,5297.99
2021-04-16,5218.0
2021-04-19,4718.6
2021-04-20,4834.26
2021-04-21,4799.76
2021-04-22,4638.62
2021-04-23,4411.6
2021-04-26,4683.7
2021-04-27,4801.38
2021-04-28,4896.46
2021-04-29,4738.68
2021-04-30,5064.14
2021-05-03,5323.49
2021-05-04,5191.92
2021-05-05,5453.98
2021-05-06,5406.46
2021-05-07,5505.19
2021-05-10,5483.72
2021-05-11,5628.78
2021-05-12,5472.25
2021-05-13,4900.16
2021-05-14,5247.0
2021-05-17,4625.03
2021-05-18,4580.56
2021-05-19,3842.11
2021-05-20,3979.97
2021-05-21,3457.02
2021-05-24,3786.86
2021-05-25,3575.47
2021-05-26,3799.57
2021-05-27,3824.1
2021-05-28,3506.36
2021-05-31,3637.79
2021-06-01,3565.44
2021-06-02,3830.5
2021-06-03,3879.05
2021-06-04,3700.82
2021-06-07,3628.77
2021-06-08,3333.39
2021-06-09,3559.56
2021-06-10,3520.11
2021-06-11,3511.31
2021-06-14,3726.1
2021-06-15,3732.62
2021-06-16,3598.74
2021-06-17,3505.59
2021-06-18,3269.11
2021-06-21,2951.58
2021-06-22,2855.21
2021-06-23,2918.72
2021-06-24,3126.55
2021-06-25,2891.2
2021-06-28,3126.35
2021-06-29,3300.69
2021-06-30,3207.44
2021-07-01,3036.25
2021-07-02,3052.11
2021-07-05,3165.17
2021-07-06,3199.71
2021-07-07,3265.59
2021-07-08,3063.1
2021-07-09,3073.48
2021-07-12,2972.44
2021-07-13,2896.03
2021-07-14,2938.58
2021-07-15,2842.95
2021-07-16,2842.83
2021-07-19,2715.36
2021-07-20,2632.57
2021-07-21,2815.98
2021-07-22,2914.9
2021-07-23,2889.69
2021-07-26,3479.75
2021-07-27,3290.16
2021-07-28,3475.32
2021-07-29,3442.94
2021-07-30,3477.27
2021-08-02,3555.93
2021-08-03,3440.88
2021-08-04,3631.65
2021-08-05,3721.15
2021-08-06,3903.51
2021-08-09,4180.51
2021-08-10,4175.66
2021-08-11,4362.72
2021-08-12,4133.28
2021-08-13,4353.24
2021-08-16,4415.74
2021-08-17,4335.77
2021-08-18,4258.21
2021-08-19,4459.84
2021-08-20,4644.05
2021-08-23,4737.86
2021-08-24,4607.78
2021-08-25,4629.66
2021-08-26,4452.39
2021-08-27,4621.39
2021-08-30,4685.57
2021-08-31,4645.16
2021-09-01,4822.25
2021-09-02,4937.84
2021-09-03,5086.16
2021-09-06,5181.07
2021-09-07,4550.09
2021-09-08,4599.44
2021-09-09,4591.17
2021-09-10,4459.3
2021-09-13,4391.3
2021-09-14,4525.1
2021-09-15,4714.99
2021-09-16,4663.08
2021-09-17,4596.39
2021-09-20,4195.92
2021-09-21,4000.25
2021-09-22,4186.52
2021-09-23,4320.14
2021-09-24,4063.71
2021-09-27,4122.57
2021-09-28,3957.42
2021-09-29,3937.05
2021-09-30,4158.44
2021-10-01,4591.11
2021-10-04,4712.77
2021-10-05,4846.3
2021-10-06,5098.12
2021-10-07,5044.14
2021-10-08,5088.16
2021-10-11,5176.29
2021-10-12,5045.8
2021-10-13,5190.42
2021-10-14,5333.96
2021-10-15,5571.32
2021-10-18,5511.69
2021-10-19,5685.64
2021-10-20,5961.8
2021-10-21,5746.98
2021-10-22,5628.25
2021-10-25,5806.64
2021-10-26,5782.75
2021-10-27,5475.52
2021-10-28,5734.76
2021-10-29,5880.45
2021-11-01,5816.76
2021-11-02,6016.94
2021-11-03,6052.7
2021-11-04,5905.73
2021-11-05,5921.71
2021-11-08,6343.4
2021-11-09,6434.41
2021-11-10,6254.08
2021-11-11,6236.03
2021-11-12,6167.65
2021-11-15,6115.05
2021-11-16,5680.71
2021-11-17,5741.71
2021-11-18,5483.42
2021-11-19,5602.66
2021-11-22,5388.01
2021-11-23,5648.56
2021-11-24,5541.83
2021-11-25,5745.73
2021-11-26,5307.08
2021-11-29,5635.37
2021-11-30,5688.17
2021-12-01,5630.49
2021-12-02,5665.81
2021-12-03,5289.24
2021-12-06,4948.15
2021-12-07,5080.08
2021-12-08,5160.88
2021-12-09,4849.67
2021-12-10,4852.9
2021-12-13,4588.92
2021-12-14,4696.1
2021-12-15,4896.5
2021-12-16,4797.86
2021-12-17,4616.86
2021-12-20,4727.74
2021-12-21,4862.69
2021-12-22,4910.33
2021-12-23,5098.25
2021-12-24,5082.28
2021-12-27,5130.86
2021-12-28,4777.49
2021-12-29,4698.75
2021-12-30,4675.95
2021-12-31,4554.93
2022-01-03,4602.04
2022-01-04,4654.46
2022-01-05,4399.78
2022-01-06,4297.24
2022-01-07,4108.6
2022-01-10,4015.11
2022-01-11,4172.96
2022-01-12,4325.7
2022-01-13,4214.22
2022-01-14,4253.04
2022-01-17,4165.28
2022-01-18,4097.54
2022-01-19,4072.2
2022-01-20,4172.39
2022-01-21,3679.88
2022-01-24,3471.58
2022-01-25,3423.95
2022-01-26,3462.96
2022-01-27,3282.69
2022-01-28,3486.02
2022-01-31,3595.18
2022-02-01,3641.49
2022-02-02,3561.65
2022-02-03,3422.71
2022-02-04,3834.32
2022-02-07,4164.98
2022-02-08,4149.46
2022-02-09,4246.73
2022-02-10,4127.31
2022-02-11,3920.18
2022-02-14,3899.7
2022-02-15,4120.17
2022-02-16,4132.42
2022-02-17,3824.13
2022-02-18,3727.44
2022-02-21,3558.58
2022-02-22,3507.91
2022-02-23,3516.77
2022-02-24,3563.27
2022-02-25,3641.31
2022-02-28,3885.53
2022-03-01,4076.38
2022-03-02,4044.22
2022-03-03,3873.04
2022-03-04,3646.06
2022-03-07,3461.92
2022-03-08,3556.54
2022-03-09,3823.04
2022-03-10,3662.76
2022-03-11,3547.97
2022-03-14,3573.44
2022-03-15,3679.13
2022-03-16,3784.78
2022-03-17,3820.18
2022-03-18,3936.87
2022-03-21,3889.87
2022-03-22,3977.42
2022-03-23,3980.56
2022-03-24,4152.69
2022-03-25,4160.97
2022-03-28,4519.44
2022-03-29,4513.88
2022-03-30,4477.63
2022-03-31,4333.58
2022-04-01,4474.88
2022-04-04,4458.0
2022-04-05,4457.36
2022-04-06,4197.42
2022-04-07,4172.36
2022-04-08,4123.37
2022-04-11,3827.22
2022-04-12,3776.13
2022-04-13,3936.69
2022-04-14,3816.09
2022-04-15,3867.24
2022-04-18,3886.18
2022-04-19,3984.32
2022-04-20,3951.62
2022-04-21,3931.89
2022-04-22,3799.99
2022-04-25,3848.69
2022-04-26,3647.58
2022-04-27,3685.63
2022-04-28,3787.94
2022-04-29,3614.01
2022-05-02,3623.73
2022-05-03,3547.05
2022-05-04,3771.19
2022-05-05,3455.01
2022-05-06,3420.24
2022-05-09,2869.72
2022-05-10,2912.02
2022-05-11,2604.01
2022-05-12,2492.91
2022-05-13,2651.7
2022-05-16,2608.95
2022-05-17,2656.34
2022-05-18,2574.17
2022-05-19,2616.9
2022-05-20,2568.34
2022-05-23,2576.92
2022-05-24,2580.14
2022-05-25,2593.13
2022-05-26,2505.9
2022-05-27,2447.36
2022-05-30,2616.42
2022-05-31,2682.63
2022-06-01,2543.46
2022-06-02,2556.65
2022-06-03,2479.05
2022-06-06,2630.81
2022-06-07,2600.67
2022-06-08,2523.34
2022-06-09,2513.89
2022-06-10,2407.91
2022-06-13,1885.9
2022-06-14,1829.5
2022-06-15,1796.43
2022-06-16,1717.55
2022-06-17,1698.69
2022-06-20,1689.61
2022-06-21,1746.81
2022-06-22,1680.19
2022-06-23,1753.2
2022-06-24,1825.3
2022-06-27,1785.43
2022-06-28,1731.42
2022-06-29,1708.32
2022-06-30,1592.9
2022-07-01,1637.99
2022-07-04,1689.93
2022-07-05,1731.21
2022-07-06,1733.41
2022-07-07,1858.42
2022-07-08,1851.5
2022-07-11,1731.81
2022-07-12,1624.6
2022-07-13,1653.21
2022-07-14,1758.78
2022-07-15,1822.69
2022-07-18,1933.15
2022-07-19,2077.44
